id	vernacularName	language	locality
17583	pinhão	PORTUGUES	Nordeste/BA
17584	pião	PORTUGUES	Nordeste
17584	pinhão-miudo	PORTUGUES	Nordeste
17584	pinhão-pequeno	PORTUGUES	Nordeste
17584	pinhãozinho	PORTUGUES	Nordeste
17586	cutieira	PORTUGUES	Sudeste e Nordeste
17586	boleira	PORTUGUES	Sudeste
17590	seringuinha	PORTUGUES	Norte/AC
17590	taquarirana	PORTUGUES	Norte/PA
17590	taquari	PORTUGUES	Norte/AC,AM
17590	seringai	PORTUGUES	Norte/AC
17590	pao-de-canudo	PORTUGUES	Southeast/RJ
17590	taquari-branco	PORTUGUES	Norte/AM
17600	mandioca	PORTUGUES	Norte, Nordeste
17600	macaxeira	PORTUGUES	Norte, Nordeste
17600	aipim	PORTUGUES	Sudeste
17618	seringarana	PORTUGUES	Norte
17618	leiteiro-branco	PORTUGUES	Sudeste
17618	mamoninha	PORTUGUES	Nordeste
17627	almécega-vermelha	PORTUGUES	sul
17627	sangue-de-negro	PORTUGUES	sul
17629	coração-de-bugre	PORTUGUES	Sul
17629	sapateiro	PORTUGUES	Sudeste
17629	tamanqueira	PORTUGUES	Sudeste
17629	tabacuva	PORTUGUES	Sul
17629	tabocuva	PORTUGUES	Sul
17629	cabeluda--do-mato	PORTUGUES	Sudeste
17629	folha-miuda	PORTUGUES	Sudeste
17629	sete-casca	PORTUGUES	Nordeste
17629	pau-de-sapateiro	PORTUGUES	Sudeste
17630	pereiro	PORTUGUES	norte
17630	louro-apagão	PORTUGUES	nordeste
17653	cipó-erva	PORTUGUES	Sudeste
17653	cipó-suma-roxa	PORTUGUES	Sudeste
17653	sum-roxa	PORTUGUES	Sudeste
17655	acapori	PORTUGUES	Norte
17655	pau-amarelo	PORTUGUES	Sudeste
17655	amarelinho	PORTUGUES	Norte
17655	aracaporé	PORTUGUES	Norte
17655	miratuarama	PORTUGUES	Norte
17659	carrapateira	PORTUGUES	Acre
17659	mamona	PORTUGUES	Acre, Pará
17664	janaguba	PORTUGUES	Acre
17664	seringarana	PORTUGUES	Acre
17664	burra-leiteira	PORTUGUES	Acre
20221	azedinha	PORTUGUES	
20221	limão-de-caiena	PORTUGUES	
20221	bilimbi	PORTUGUES	
20221	biri-biri	PORTUGUES	
20221	limãozinho	PORTUGUES	Goiás
20221	caramboleira-amarela	PORTUGUES	
20221	limão-de-cayenna	PORTUGUES	
20221	cucumber-tree	INGLES	
20221	bilimbi	INGLES	
20225	azedinha	PORTUGUES	
20225	mata-cachorro	PORTUGUES	
20236	maracujá-de-rato	PORTUGUES	Roraima
20251	maracujá-laranja	PORTUGUES	Pará
20251	maracujá-doce	PORTUGUES	Pará
20251	maracujazinho	PORTUGUES	Pará
20251	maracujá-peroba	PORTUGUES	Pará
20252	maracujá-de-boi	PORTUGUES	Bahia
20254	maracujá-de-cheiro	PORTUGUES	Amazonas
20255	maracujá-mamão	PORTUGUES	Maranhão
20255	maracujá-açu	PORTUGUES	Amazonas
20255	maracujá-bravo	PORTUGUES	Mato Grosso do Sul
20275	vermelhinha	PORTUGUES	Rio Grande do Sul
20275	rivina	PORTUGUES	Rio Grande do Sul
20297	jaborandi	PORTUGUES	SP
20297	jaguarandi	PORTUGUES	SP
20298	jaborandi	PORTUGUES	SP
20308	inu xuian nixpu	KAXINAWA	Acre
20316	black pepper	INGLES	USA
20316	white pepper	INGLES	USA
20316	pimenta-do-reino	PORTUGUES	Brasil
20317	caapeba	PORTUGUES	Acre
20317	capeba	PORTUGUES	Acre
20317	pei huxupa	KAXINAWA	Acre
20317	txu xan pei bainekia	KAXINAWA	Acre
20317	txuxan pei bainekia txuxan	KAXINAWA	Acre
20317	capeba-branca	PORTUGUES	Acre
20327	taquarinha	PORTUGUES	Goiás
20327	taquara-mirim	PORTUGUES	
20327	bambu-do-cerrado	PORTUGUES	
20356	patcholi	PORTUGUES	Amazônia
20356	patchuli	PORTUGUES	Norte
20356	vetiver	PORTUGUES	Sudeste
20356	capim-de-cheiro	PORTUGUES	
20356	capim-vetiver	PORTUGUES	
20356	grama-cheirosa	PORTUGUES	
20356	grama-das-índias	PORTUGUES	
20999	lagartixa	PORTUGUES	Nordeste
20999	mata-fome	PORTUGUES	Nordeste
21000	cipó-ervilha	PORTUGUES	Sudeste
21001	mata-fome-de-bola	PORTUGUES	NE
21002	cipó-bordado	PORTUGUES	SE
21003	balãozinho	PORTUGUES	Nordeste
21003	chumbinho	PORTUGUES	Nordeste
21004	ameixa	PORTUGUES	Ceará
21004	mamão-de-bode	PORTUGUES	Ceará
21004	caretinha	PORTUGUES	Maranhão
21005	aguaí	PORTUGUES	RS
21005	aguaí-vermelho	PORTUGUES	PR, RS
21005	vassourinha	PORTUGUES	RS
21006	abiu	PORTUGUES	Pará
21006	abiurana	PORTUGUES	Brasil
21006	castanha-vermelha	PORTUGUES	Amazonas
21006	massaranduba	PORTUGUES	Amazonas
21008	maçarandubinha	PORTUGUES	Pará
21010	bacubicha	PORTUGUES	RJ
21010	curubixa	PORTUGUES	ES
21010	grumixava	PORTUGUES	SP
21010	bacumacha	PORTUGUES	Bahia
21010	bacumixa	PORTUGUES	Bahia
21010	bacumixa-branca	PORTUGUES	Bahia
21012	prejuí	PORTUGUES	Pará
21013	goiaba-leiteira	PORTUGUES	Piauí
21013	tuturuba	PORTUGUES	Maranhão
21014	abiu	PORTUGUES	Pará
21015	abiurana-roxa	PORTUGUES	Acre
21016	abiu	PORTUGUES	Pará
21017	abiu	PORTUGUES	Maranhão
21017	guajara	PORTUGUES	Pará
21018	cucutiriba-folha-pelada	PORTUGUES	Amazonas
21018	cutitiriba-pelada	PORTUGUES	Amazonas
21019	abiorana-mole	PORTUGUES	Acre
21019	juturuba	PORTUGUES	Maranhão
21019	abiurana	PORTUGUES	Amazonas
21019	abiurana-do-igapó	PORTUGUES	Amazonas
21019	abiuran-de-várzea	PORTUGUES	Amazonas
21020	fruta-do-veado	PORTUGUES	Minas Gerais
21020	maçaranduba	PORTUGUES	Piauí
21020	pessegueiro-do-cerrado	PORTUGUES	Minas Gerais
21020	pitomba-de-leite	PORTUGUES	CE, PI
21020	abiu-cutite	PORTUGUES	Pará
21020	louco	PORTUGUES	Bahia
21020	massaranduba	PORTUGUES	Bahia
21021	maçaranduba-de-vara	PORTUGUES	Bahia
21021	massaranduba	PORTUGUES	Bahia
21022	curitiriba-rana	PORTUGUES	Amazonas
21022	abiurana	PORTUGUES	Pará
21022	abiurana-grande	PORTUGUES	Pará
21022	abiurana-preta	PORTUGUES	Pará
21023	guacá-de-leite	PORTUGUES	SC
21023	quebra-serra	PORTUGUES	SC
21026	cambuca	PORTUGUES	Bahia
21026	guajara-do-igapó	PORTUGUES	Pará e Maranhão
21127	japecanga	PORTUGUES	
21127	douradinha	PORTUGUES	
21129	cangaçu	PORTUGUES	
21130	japecanga	PORTUGUES	
21130	salsaparrilha	PORTUGUES	
21131	dente-de-cachorro	PORTUGUES	
21131	juquecanga	PORTUGUES	
21143	coerana	PORTUGUES	
21143	tinge-lingua	PORTUGUES	
21144	anilhão	PORTUGUES	
21154	balão	PORTUGUES	
21154	bexiga	PORTUGUES	
21154	joá-de-capote	PORTUGUES	
22085	jauari	PORTUGUES	
22086	murumuru	PORTUGUES	
22087	murumuru	PORTUGUES	
22088	jací	PORTUGUES	Acre
22096	catolé-da-terra-firme	PORTUGUES	Acre
22097	cocão	PORTUGUES	Acre
22098	marajá	PORTUGUES	Acre
22098	pupunha	PORTUGUES	Acre
22098	pupunha-de-macaco	PORTUGUES	Acre
22100	marajá	PORTUGUES	Acre
22100	marajá-da-várzea	PORTUGUES	Acre
22101	marajá	PORTUGUES	Acre
22101	chonta	ESPANHOL	Peru
22102	marajá	PORTUGUES	Acre
22102	marajá-do-igapó	PORTUGUES	Amazonas
22104	marajá	PORTUGUES	Brasil
22105	marajá	PORTUGUES	AM
22106	pupunha	PORTUGUES	Amazônia
22107	pupunha	PORTUGUES	Acre
22107	pupunha-brava	PORTUGUES	Acre
22107	pupunha-do-mato	PORTUGUES	Acre
22109	pupunha	PORTUGUES	Acre
22110	marajá	PORTUGUES	Acre
22111	marajá	PORTUGUES	Acre
22112	marajá	PORTUGUES	Acre
22113	marajá	PORTUGUES	AM
22114	marajá	PORTUGUES	Acre
22114	mombaca	PORTUGUES	Acre
22114	palmeirinha	PORTUGUES	Acre
22114	paxiubinha	PORTUGUES	Acre
22118	marajá-peludo	PORTUGUES	Acre
22118	ubim-com-espinho	PORTUGUES	Acre
22119	marajá	PORTUGUES	AM
22120	marajá	PORTUGUES	Acre
22120	marajazinho	PORTUGUES	Acre
22120	marajá-fino	PORTUGUES	Acre
22123	palmeirinha	PORTUGUES	Acre
22124	falso-ubim	PORTUGUES	Norte
22126	pacaia	PORTUGUES	
22126	rabo-de-peixe	PORTUGUES	
22129	caranaí	PORTUGUES	Acre
22130	chila	PORTUGUES	Acre
22130	xila	PORTUGUES	Acre
22131	jacitara	PORTUGUES	Acre
22131	jacitara-gigante	PORTUGUES	Acre
22133	jacitara	PORTUGUES	Acre
22133	macambira	PORTUGUES	Acre
22136	paxiuba	PORTUGUES	Acre
22138	dendê	PORTUGUES	
22139	açaí	PORTUGUES	
22139	açaí-da-mata	PORTUGUES	
22140	açaí	PORTUGUES	
22142	açaí	PORTUGUES	Acre
22142	açaí-da-mata	PORTUGUES	
22142	juçara	PORTUGUES	
22143	ubim	PORTUGUES	Acre
22144	ubim	PORTUGUES	Acre
22146	palmeirinha	PORTUGUES	Acre
22146	ubim	PORTUGUES	Acre
22147	ubim	PORTUGUES	Acre
22148	ubim	PORTUGUES	Acre
22150	ubim	PORTUGUES	Acre
22150	ubim-de-pendão	PORTUGUES	Acre
22152	palmeirinha	PORTUGUES	Acre
18456	mata-pasto-branco	PORTUGUES	nordeste
18460	cascaveleira	PORTUGUES	sudeste
18460	manduvira	PORTUGUES	sudeste
18497	malícia-de-bode	PORTUGUES	
18497	mimosa	PORTUGUES	
18498	jureminha	PORTUGUES	
18498	anil	PORTUGUES	
18507	açoita-cavalo	PORTUGUES	
18507	brinquinho	PORTUGUES	
18507	carrapicho	PORTUGUES	
18507	engorda-cavalo	PORTUGUES	
18507	engorda-magro	PORTUGUES	
18507	marmelada-de-cachorro	PORTUGUES	
18507	marmelada-de-cavalo	PORTUGUES	
18507	rapadura-de-cavalo	PORTUGUES	
18507	vassourinha	PORTUGUES	
18596	marizeiro	PORTUGUES	Rio Grande do Norte, Paraíba, Pernambuco
18596	umarizeiro	PORTUGUES	Ceará, Paraíba
18596	umari	PORTUGUES	Ceará, Paraíba
18626	pau-de-copa-da-praia	PORTUGUES	Nordeste
18626	pau-de-copa	PORTUGUES	Nordeste
18640	ingá-preta	PORTUGUES	Bahia
19182	jacarandá-branco	PORTUGUES	Bahia
19211	amendoim-de-veado	PORTUGUES	
19211	favinha-de-capoeira	PORTUGUES	
19211	jequirana	PORTUGUES	
19218	feijão-brabo	PORTUGUES	Brasil
19219	brinquinho	PORTUGUES	Bahia (Brasil)
19223	amargoso	PORTUGUES	Bahia
19223	angelim-amargoso	PORTUGUES	Minas Gerais
19223	araroba	PORTUGUES	Bahia
19223	pau-amargoso	PORTUGUES	Bahia
19246	mucitaíba-preta-de-folha-muída	PORTUGUES	Brasil
19246	orelha-de-onça	PORTUGUES	Brasil
19333	erva-de-passarinho	PORTUGUES	Acre
19338	pimenta-longa	PORTUGUES	Acre
19391	cipó-de-prata	PORTUGUES	Minas Gerais
19404	cipó-folha-de-prata	PORTUGUES	Cerrado
19404	cipó-prata	PORTUGUES	Cerrado
19411	marmelinha-da-flor-branca	PORTUGUES	Brasil
19420	canjiqueira	PORTUGUES	Pantanal
19429	kie-eviareu	PORTUGUES	Mato Grosso (Bororo)
19429	murici-orelha-de-veado	PORTUGUES	Acre
19703	araçá-de-várzea	PORTUGUES	Acre
19705	coroa-de-frade	PORTUGUES	Mato Grosso
19705	pusa-coroa-de-frade	PORTUGUES	Mato Grosso do Sul
19705	pusa-frade	PORTUGUES	Goiás
19705	jaboticaba-do-campo	PORTUGUES	Mato Grosso
19709	miraúba	PORTUGUES	Maranhão, Pará
19734	cedro-bravo	PORTUGUES	Acre
19737	andiroba	PORTUGUES	Acre
19738	jatuauba	PORTUGUES	Pará
19738	marinheiro	PORTUGUES	Bahia
19739	camboatá	PORTUGUES	Santa Catarina
19739	café-bravo	PORTUGUES	São Paulo
19739	café-do-mato	PORTUGUES	Rio de Janeiro
19740	jitó	PORTUGUES	Acre
19749	cipó-bala	PORTUGUES	RJ
19749	uva-do-mato	PORTUGUES	RJ
19750	orelha-de-onça	PORTUGUES	SC, MT, MS
19756	cipó-bala	PORTUGUES	RJ
19756	uva-do-mato	PORTUGUES	RJ
19756	uva-de-gentio	PORTUGUES	SC
19769	mururé	PORTUGUES	Maranhão
19769	guariúba-branca	PORTUGUES	Acre
19772	mamica-de-cadela	PORTUGUES	Minas Gerais
19772	conduru	PORTUGUES	Ceará, Paraíba
19772	inharé	PORTUGUES	Goiás, Paraíba, Minas Gerais
19772	mama-cadela	PORTUGUES	São Paulo
19773	garrote	PORTUGUES	Amazonas
19773	pau-rainha	PORTUGUES	Amazonas
19782	taiuva	PORTUGUES	São Paulo
19782	tatajuba	PORTUGUES	Acre
19782	tatajuca	PORTUGUES	Acre
19784	envireira	PORTUGUES	Acre
19785	muiratinga-da-folha-miúda	PORTUGUES	Amazonas
19792	pama	PORTUGUES	Acre
19792	pama-caucho	PORTUGUES	Acre
19792	pama-de-onça	PORTUGUES	Acre
19792	pama-mão-de-onça	PORTUGUES	Acre
19793	bicuyba-preta	PORTUGUES	Sudesta
19793	tawa	KAXINAWA	Acre
19793	ucuúba	PORTUGUES	Acre
19793	ucuúba-preta	PORTUGUES	Acre
19793	ucuuba-punã	PORTUGUES	Acre
19795	mucuíra	PORTUGUES	Tocantins
19795	ucuúba	PORTUGUES	Acre
19795	ucuuba---de----baixio	PORTUGUES	Acre
19795	ucuúba---de---igapó	PORTUGUES	Acre
19833	acariquara-branca	PORTUGUES	Norte
19836	vassourinha	PORTUGUES	Acre
19836	Arallan	ESPANHOL	
19836	arrayán	ESPANHOL	
19836	hoja menuda	ESPANHOL	
19836	guayabillo	ESPANHOL	
19839	araçá	PORTUGUES	Acre
19847	araçazinho	PORTUGUES	Acre
19847	goiabinha	PORTUGUES	Acre
19847	coração-de-negro	PORTUGUES	Acre
19885	guaquica	PORTUGUES	
19885	ibá-cuíca	PORTUGUES	
19888	araçá-pedra	PORTUGUES	Bahia
19906	pau-piranha	PORTUGUES	MA,PE
19908	pau-judeo	PORTUGUES	MG
19908	joão-mole	PORTUGUES	MG
19908	joão-mole-do-campo	PORTUGUES	MG
19908	capa-rosa	PORTUGUES	MG
19908	pau-lepra	PORTUGUES	MG
19909	caparrosa	PORTUGUES	MG
19909	caparrosa-do-campo	PORTUGUES	
19920	farinha-seca	PORTUGUES	
19920	mango-do-mato	PORTUGUES	
20840	ixki matxu	KAXINAWA	Acre
20840	espinho-de-judeu	PORTUGUES	Acre
20840	esporão-de-galo	PORTUGUES	Acre
20852	congonha-de-bugre	PORTUGUES	MG
20852	douradão	PORTUGUES	MG
20858	pereiro-vermelho	PORTUGUES	Nordeste
20858	pereiro-de-tinta	PORTUGUES	Nordeste
20859	palo ojo de sardina	ESPANHOL	Venezuela
20859	banha-de-galinha	PORTUGUES	Amazônia
20860	pau-brasil	PORTUGUES	Acre
20860	pau-brasil-do-acre	PORTUGUES	Acre
20873	vacum	PORTUGUES	Sul
20873	baga-de-morcego	PORTUGUES	Sul e Sudeste
20873	três-folhas-do-mato	PORTUGUES	Sul e Sudeste
20873	murta-vermelha	PORTUGUES	Nordeste
20873	murici-brava	PORTUGUES	Nordeste
20873	chal-chal	PORTUGUES	Sul
20873	perta-cu	PORTUGUES	Nordeste
20873	fruto-do-rei	PORTUGUES	Sul e Sudeste
20873	vacunzinho	PORTUGUES	Sul e Sudeste
20873	fruto-de-pombo	PORTUGUES	Sul e Sudeste
20873	canhou	PORTUGUES	Sul
20873	fruta-de-paraó	PORTUGUES	Sudeste
20875	fruta-de-paraó	PORTUGUES	Sudeste
20875	três-folhas-do-mato	PORTUGUES	Sudeste
20875	baga-de-morcego	PORTUGUES	Sul e Sudeste
20875	timbó-mirim	PORTUGUES	Sul
20875	trevo-da-serra	PORTUGUES	Sudeste
20875	vacum	PORTUGUES	Sul
20876	estraladão	PORTUGUES	Nordeste
20876	goiaba-brava	PORTUGUES	Nordeste
20876	murici-brava	PORTUGUES	Nordeste
20876	pau-amarelo	PORTUGUES	Nordeste
20876	pau-de-vaqueiro	PORTUGUES	Nordeste
20876	perta-cu	PORTUGUES	Nordeste
20880	tingui	PORTUGUES	Nordeste
20882	curuzinho	PORTUGUES	Nordeste
20883	balãozinho	PORTUGUES	Nordeste
20883	chumbinho	PORTUGUES	Nordeste
20884	balãozinho	PORTUGUES	Centro Oeste
20884	cipó-timbó-miudo	PORTUGUES	Sul
20887	cipó-do-vaqueiro	PORTUGUES	Nordeste
20891	camboatá	PORTUGUES	Sudeste
20893	camboatá-vermelho	PORTUGUES	Sudeste
20894	camboatá	PORTUGUES	Sudeste
20894	camboatá-de-folha-larga	PORTUGUES	Sudeste
20900	rapadura	PORTUGUES	Nordeste
20906	timbó-do-cerrado	PORTUGUES	Centro-Oeste
20906	tingui	PORTUGUES	Sudeste
20908	camboatá-branco	PORTUGUES	Nordeste
20908	pitomba-rosa	PORTUGUES	Nordeste
20908	zeca-tatú	PORTUGUES	Norte
20908	camboatá-de-cotia	PORTUGUES	Nordeste
20909	brazeiro	PORTUGUES	Norte
20909	camboatã	PORTUGUES	Sul
20909	canela-de-negro	PORTUGUES	Centro-oeste
20909	camboatá-branco	PORTUGUES	Sudeste
20909	olho-de-cotia	PORTUGUES	Norte e Nordeste
20909	mataiba	PORTUGUES	Norte
20909	batabaiba	PORTUGUES	Norte
20909	jatuá-uba	KAXINAWA	Norte
20909	jatuá-iba	KAXINAWA	Norte
20909	atou-aou	KAXINAWA	Norte
20909	pau-da-digestão	PORTUGUES	Norte
20910	pitombeira	PORTUGUES	Nordeste
20911	camboatá	PORTUGUES	Sul
20911	camboatá-amarelo	PORTUGUES	Sudeste
20911	camboatã	PORTUGUES	Sul e Sudeste
20911	caxuá-branco	PORTUGUES	Nordeste
20911	pau-de-pombo	PORTUGUES	Sudeste
20911	tata-piririca	PORTUGUES	Nordeste
20917	timbó	PORTUGUES	Sul
20917	olho-de-cabra	PORTUGUES	Sudeste
20920	cipó-timboeira	PORTUGUES	Sudeste
20920	timbó-de-folha-grande	PORTUGUES	Sul
20921	mata-fome	PORTUGUES	Nordeste
20924	cipó-timbó	PORTUGUES	Nordeste
20926	cipó-timbó	PORTUGUES	Sudeste
20928	cipó-timbó	PORTUGUES	Sul
20928	timbó-aitica	PORTUGUES	Sudeste
20928	tinguí-cipó	PORTUGUES	Sudeste
20929	cipó-raxa	PORTUGUES	Sudeste
20932	breu-pitomba	PORTUGUES	Norte
20932	orelha-de-burro	PORTUGUES	Norte
20932	pau-de-gafanhoto	PORTUGUES	Nordeste
20932	breu-branco	PORTUGUES	Norte
20932	pitomba-de-macaco	PORTUGUES	Nordeste
20932	pitomba-falsa	PORTUGUES	Sudeste
20934	sabão-de-mico	PORTUGUES	Sudeste
20934	saboeiro	PORTUGUES	Sudeste
20934	saboneteira	PORTUGUES	Sudeste
20934	sabonetinho	PORTUGUES	Norte
20936	camboatá-branco	PORTUGUES	Nordeste
20941	timbó	PORTUGUES	Sudeste
20941	cipó-leiteiro	PORTUGUES	Sudeste
20943	cipó-timbó-mirim	PORTUGUES	Sul
20943	timbó	PORTUGUES	Sudeste
20944	barbasco	PORTUGUES	Sudeste
20947	cipó-cabeludo	PORTUGUES	Sudeste
20947	cipó-d’água	PORTUGUES	Sudeste
20947	timbó-cabeludo	PORTUGUES	Sudeste
20949	timbó	PORTUGUES	Sudeste
20952	cipó-timbó	PORTUGUES	Sudeste
20953	cipó-timbó	PORTUGUES	Sul
20956	cipó-timbó	PORTUGUES	Sul
20957	timbó-de-peixe	PORTUGUES	Sudeste
20960	cipó-timbó-açu	PORTUGUES	Sul
20960	cipó-uva	PORTUGUES	Sudeste
20961	timbó	PORTUGUES	Sudeste
20961	cipó-timbó	PORTUGUES	Sul
20963	barbasco	PORTUGUES	Sudeste
20964	cipó-timbó	PORTUGUES	Sul
20966	timbó	PORTUGUES	Sul, Sudeste
20966	cipó-timbó	PORTUGUES	Sul, Sudeste
20976	cipó-timbó	PORTUGUES	Sudeste
20976	timbó-vermelho	PORTUGUES	Sudeste
20981	pitomba	PORTUGUES	AM
20981	pitombinha	PORTUGUES	PE
20981	breu-pitomba	PORTUGUES	Acre
20981	cambotá-da-folha-grande	PORTUGUES	MG
20981	pitomba-brava	PORTUGUES	AM
20984	pitomba	PORTUGUES	AM, MA
20984	pitombeira	PORTUGUES	AM, RJ
20984	feijao-cru	PORTUGUES	BA
20984	pitomba-da-mata	PORTUGUES	RJ
20984	pitomba-de-macaco	PORTUGUES	
20984	olhio-de-boi	PORTUGUES	
20986	pitomba	PORTUGUES	Norte e Nordeste
20986	pitomba-do-mato	PORTUGUES	Norte e Nordeste
20986	pitombarana	PORTUGUES	Norte e Nordeste
20987	pitomba	PORTUGUES	Amapá
20988	macucu	PORTUGUES	Acre
20988	pitomba	PORTUGUES	Norte e Nordeste
20988	pitomba-de-anta	PORTUGUES	Norte
22459	mucunã	PORTUGUES	Acre
22461	caquinho	PORTUGUES	Acre
22461	copinho	PORTUGUES	Acre
22152	ubim	PORTUGUES	Acre
22152	ubim-da-folha-larga	PORTUGUES	Acre
22153	palmeirinha	PORTUGUES	Acre
22153	ubim	PORTUGUES	Acre
22154	ubim	PORTUGUES	Acre
22155	ubim	PORTUGUES	Acre
22159	ubim	PORTUGUES	Acre
22161	ubim	PORTUGUES	Acre
22164	ubim-rana	PORTUGUES	Norte
22164	falso-ubim	PORTUGUES	Norte
22166	paxiúba	PORTUGUES	
22166	paxiúba-barriguda	PORTUGUES	
22166	paxiubão	PORTUGUES	
22166	palmeira-barriguda	PORTUGUES	
22168	paxiubinha	PORTUGUES	
22168	paxiubarana	PORTUGUES	
22168	ubim-do-igapó	PORTUGUES	
22169	paxiubinha-de-macaco	PORTUGUES	Acre
22171	buritizinho	PORTUGUES	Norte
22171	caraná	PORTUGUES	Norte
22171	caranaí	PORTUGUES	Norte
22173	buritirana	PORTUGUES	Acre
22174	bacaba-açu	PORTUGUES	Amazônia
22174	bacaba	PORTUGUES	Amazônia
19552	rosa-do-campo	PORTUGUES	Centro Oeste: Distrito Federal
19553	malva-grande	PORTUGUES	Paraíba
19553	malvão	PORTUGUES	Paraíba
19553	malva-cabeça-de--veado	PORTUGUES	Pernambuco, Bahia
19600	maiacá	PORTUGUES	Sul
19600	lodo	PORTUGUES	Centro- Oeste
19600	musgo-de-flor	PORTUGUES	Sul
19601	lodo	PORTUGUES	Centro-Oeste
19601	maiacá	PORTUGUES	Sul
19602	maiacá	PORTUGUES	Sul
19602	musgo-de-flor	PORTUGUES	Sul
19603	muchaquilla	ESPANHOL	Peru (Loreto)
19603	chulco	ESPANHOL	Ecuador (Pichincha)
19603	chapara-sacha	ESPANHOL	Peru (Loreto)
19604	nombró-poh	ESPANHOL	Venezuela - Bolívia
19604	garapata	ESPANHOL	Venezuela - Amazonas.
19604	boyuyo	ESPANHOL	Venezuela- Amazonas
19604	uzillabingoi	ESPANHOL	Colômbia - Amazonas: dialeto Witoto
19605	pegajosa	ESPANHOL	Panamá (Panamá)
19608	araçá-de-anta	PORTUGUES	Norte
19608	goiaba-de-anta	PORTUGUES	Norte
19626	mundururu	PORTUGUES	Nordeste
19666	buxixu-cravo	PORTUGUES	Acre
19928	barba-de-bode	PORTUGUES	
19928	vassoura-de-bruxa	PORTUGUES	
19932	fruta-de-tucano	PORTUGUES	
19938	caju-bravo	PORTUGUES	
19950	pimenta-de-cotia	PORTUGUES	PB
19958	acariquara	PORTUGUES	Acre
19958	aquariquara	PORTUGUES	Acre
19958	aquariquara-roxa	PORTUGUES	Acre
19959	tatu	PORTUGUES	sudeste
19966	amarelão	PORTUGUES	Piauí
19966	cervejinha	PORTUGUES	Goiás
19966	kangwaruhumyra	PORTUGUES	Maranhão, Tupi-Guarani
19966	marfim	PORTUGUES	Bahia, Mato Grosso, Maranhão, Piauí
19966	perobinha	PORTUGUES	Minas Gerais
19966	pau-marfim-do-cerrado	PORTUGUES	Pará
19966	pau-d’alho-do-cerrado	PORTUGUES	Mato Grosso
19966	cagaita	PORTUGUES	Mato Grosso do Sul
19966	marfim-de-espinho	PORTUGUES	Goiás
19966	pau-marfim-do-campo	PORTUGUES	Maranhão
19966	cerveja-de-pobre	PORTUGUES	Maranhão, Minas Gerais
19966	pau-marfim-da-mata	PORTUGUES	Maranhão
19966	imbu-d'anta	PORTUGUES	Minas Gerais
19966	marfim-de-veado	PORTUGUES	Acre
19966	páo-/-pau-/-pao-marfim	PORTUGUES	BA, DF, CE, GO, MT, MA, PA, PI
19966	páo-/-pau-d'alho-do-campo	PORTUGUES	Minas Gerais
19966	quina-de-veado	PORTUGUES	Minas Gerais
19966	quina-dôce	PORTUGUES	Minas Gerais
19966	pau-marfim-do-pará	PORTUGUES	Pará
19967	pau-marfim-da-mata	PORTUGUES	Maranhão
19967	marfim-de-espinho	PORTUGUES	Goiás
19967	pau-marfim-do-campo	PORTUGUES	Maranhão
19967	cerveja-de-pobre	PORTUGUES	Maranhão, Minas Gerais
19967	amarelão	PORTUGUES	Piauí
19967	cervejinha	PORTUGUES	Goiás
19967	kangwaruhumyra	PORTUGUES	Maranhão, Tupi-Guarani
19967	marfim	PORTUGUES	Bahia, Mato Grosso, Maranhão, Piauí
19967	perobinha	PORTUGUES	Minas Gerais
19967	pau-marfim-do-cerrado	PORTUGUES	Pará
19967	pau-d’alho-do-cerrado	PORTUGUES	Mato Grosso
19967	cagaita	PORTUGUES	Mato Grosso do Sul
19967	imbu-d'anta	PORTUGUES	Minas Gerais
19967	marfim-de-veado	PORTUGUES	Acre
19967	páo-/-pau-/-pao-marfim	PORTUGUES	BA, DF, CE, GO, MT, MA, PA, PI
19967	páo-/-pau-d'alho-do-campo	PORTUGUES	Minas Gerais
19967	quina-de-veado	PORTUGUES	Minas Gerais
19967	quina-dôce	PORTUGUES	Minas Gerais
19967	pau-marfim-do-pará	PORTUGUES	Pará
20599	canassu-preto	PORTUGUES	Amazonas
20599	caneleira	PORTUGUES	Pará
20599	cabeça-de-macaco	PORTUGUES	Pará
20600	azedinha	PORTUGUES	Maranhão
20600	canjiquinha	PORTUGUES	Mato Grosso do Sul
20601	manacá-brasileiro	PORTUGUES	Amazonica
20601	muçambeira	PORTUGUES	Pará
20603	duraznillo-blanco	ESPANHOL	Argentina
20603	pau-jaú	PORTUGUES	Brasil
20603	taipoca	PORTUGUES	Brasil
20606	formigueiro	PORTUGUES	Outras regiões do Brasil
20606	pau-formiga	PORTUGUES	Outras regiões do Brasil
20606	pajaú	PORTUGUES	Nordeste do Brasil
20606	pajeú	PORTUGUES	Nordeste do Brasil
20606	pau-jaú	PORTUGUES	Nordeste do Brasil
20636	louro-faia	PORTUGUES	
20636	louro-feio	PORTUGUES	Norte
20638	carne-de-vaca	PORTUGUES	
20639	carne-de-vaca	PORTUGUES	
20640	carne-de-vaca-amarela	PORTUGUES	
20640	carne-de-vaca	PORTUGUES	
20640	carvalho	PORTUGUES	
20650	imbiriba-assú	PORTUGUES	Nordeste
20650	joão-vermelho	PORTUGUES	Nordeste
20652	saguragi	PORTUGUES	Nordeste, Centro-Oeste, Sudeste
20652	sobragy	PORTUGUES	Nordeste, Centro-Oeste, Sudeste
